station_code,total_packages,latitude,longitude
DBS5,32,-15.970002273003818,-48.022715770172404
DPR2,32,-25.449010381625712,-49.55238810380871
XCP1,32,-22.76238462917992,-47.26847416107989
XSP7,32,-23.00131188066885,-46.80528520013272
DPR2,32,-25.460410046173227,-49.38246300826155
DPE4,32,-7.91812842730215,-35.028808107278785
DSP5,31,-22.92837852322628,-46.97424065746098
DCE3,31,-3.9145316407524313,-38.53948087686917
DCE3,31,-3.7109340076602484,-38.47398878395993
DBR9,31,-23.691154328568363,-47.018479591874076
DGO2,31,-16.634702113842934,-49.431288459894496
XSP9,31,-22.767871700994807,-47.375423698399366
DPR2,31,-25.34645793967422,-49.20810324090323
DBR9,31,-23.492606157830267,-46.90548426044494
DRS5,31,-29.794308194086895,-51.120393221021025
XSP9,31,-22.57619117496426,-47.519017493998234
DGO2,31,-16.626655384829295,-49.3680603878524
DES2,31,-20.73574302780988,-40.52876777631892
DBS5,31,-15.8404141260636,-48.08217801631159
XPB1,31,-7.281331996495808,-35.91532048480012
XCP1,60,-22.84338076323859,-47.164087797906426
XSP7,30,-23.140103144980834,-47.06610368728613
DRS5,30,-29.89573126653387,-51.1883605781384
XGA2,30,-16.348967254092994,-48.98135714227343
XGA2,30,-16.29487566153201,-48.91664339945332
DGO2,30,-16.595733050099863,-49.30410596610116
DSA8,30,-12.907598124440732,-38.291751081379346
XSP9,30,-22.68542114849366,-47.714360146654734
DES2,30,-20.136446016347463,-40.174846011115854
DES2,30,-20.214525437707064,-40.197692475730236
XSP9,30,-22.368892162364233,-47.534042640133094
DPE4,30,-7.8230031940750555,-34.9035102651085
DGO2,30,-16.70852992172189,-49.118511659036606
DES2,30,-20.39183462570881,-40.37228495596923
DPR2,30,-25.588158426149434,-49.34428940527971
DSP5,30,-23.292110946459097,-47.26312939972913
DGO2,30,-16.59795810005424,-49.26217198488533
XBA1,30,-12.266618749315846,-38.91552998098672
DCE3,30,-3.759690769953509,-38.43298844653976
DRJ3,29,-22.84338773770901,-43.366530766776734
XSJ1,29,-23.296417124310004,-45.999783455393796
DRJ3,29,-22.88572755607137,-43.41057681652867
DPE4,29,-8.061564398992951,-34.86429407131668
DBR9,29,-23.449650205071105,-46.904201161050544
XSJ1,29,-23.217264144137374,-45.82594719876167
XSJ1,29,-23.180479623675858,-45.93215941924051
DPR2,29,-25.472708582633306,-49.51064590948379
XGA2,29,-16.326050831680778,-48.980657124899814
XSP7,29,-23.144243006384322,-46.980675217793646
DPR2,29,-25.552702179340983,-49.40696597146706
XCS1,29,-29.10655749011807,-51.13546097787355
DRS5,29,-29.646551653066556,-51.135748703425925
XSP7,29,-23.24060616976186,-46.7695538080298
DPR2,29,-25.51329464364405,-49.21384071356647
XPB1,29,-7.173284025466286,-35.97653214315993
DPR2,29,-25.459054317933433,-49.084065273346575
DGO2,29,-16.67535449381049,-49.09646916523718
DCE3,29,-3.807814800971766,-38.43367617624143
DSP5,29,-22.85732544209715,-47.100391554895936
DPR2,29,-25.474393614200565,-49.16987155836873
DES2,29,-20.613949808360243,-40.462163814078906
DSP5,28,-23.235097669275998,-47.325524314506524
DSP5,28,-23.227553150712893,-47.26117077526491
DRJ3,28,-22.87969109153486,-43.21681129209426
XSP7,28,-23.24781923949703,-47.06933636132339
XSP7,28,-23.18940496830403,-46.939237189264304
XRJ2,28,-22.872419913880314,-43.066031806369836
DGO2,28,-16.82183979604453,-49.35314982600731
DPR2,28,-25.564524694124184,-49.386076492422575
DSP2,28,-23.39719957000089,-46.410027534472384
DSA8,28,-12.706968182491474,-38.352139963916684
DPR2,28,-25.320013953788646,-49.292412479103554
DPE4,28,-7.989784317300423,-34.98801594118033
DBS5,28,-15.709765294167399,-47.90976179732113
XSP9,28,-22.594584643833524,-47.370177023258336
DBS5,28,-15.69917903970317,-47.88837330849445
XSP7,28,-23.29847954462533,-47.13502495748783
XSJ1,27,-23.280210920969026,-45.870623781579525
DPR2,27,-25.570166960946963,-49.301051084307694
DES2,27,-20.124485553774928,-40.28164270459892
DSP2,27,-23.408911737080093,-46.38893615261215
DPR2,27,-25.46535251877637,-49.14824365970898
DBS5,27,-15.900916003190655,-48.02070676362042
DPE4,27,-7.906441658976888,-34.92502405664619
DBR9,27,-23.669734606852163,-47.01783415844931
XRJ4,27,-22.542996046078727,-43.18728568628387
XCS1,27,-29.2056512362874,-51.24572005509182
DBR9,27,-23.650917629052802,-46.738881115352235
DPR2,27,-25.63257329570954,-49.303211798129
DPR2,27,-25.36733300307625,-49.20882026026645
XSP9,27,-22.58811845973959,-47.49804221144439
DSP5,27,-23.39528373754751,-47.35178173527592
XSP7,27,-23.20928800113221,-46.74722234323157
DBH5,26,-20.080658092603482,-43.96504795212097
DBH5,26,-20.01714510577555,-43.83506564047877
DRJ3,26,-23.035341370999053,-43.50026664800512
DPR2,26,-25.567351762017353,-49.34356788980305
DPR2,26,-25.31374837703567,-49.228287055025014
DSP5,26,-23.19204025064216,-47.32421462252235
DSP5,43,-22.865006322765364,-47.164737104082676
XCP1,26,-22.74073726732349,-47.26782161913014
XSP9,26,-22.62387911418538,-47.43510309898319
DGO2,26,-16.614108903467457,-49.388662937509004
XGA2,26,-16.30740398577651,-48.89600036793897
DPE4,26,-8.20446166162131,-34.94857860196615
DPE4,26,-7.966109578344045,-34.90485671945438
DBH5,26,-20.04650419418285,-43.985627802584546
DBS5,26,-15.902846077577793,-47.97859845404807
XSJ1,26,-23.245205374252002,-45.93398820578956
DPE4,26,-7.834881888354873,-34.92434873167388
XBA1,25,-12.31359006986716,-38.95849287362655
DSP5,25,-23.385624682430205,-47.33010960666236
DBS5,25,-15.593116645990301,-47.674437680472614
DRS5,25,-29.879925140248766,-51.145135653588646
XSP7,25,-22.987488669488844,-46.86905760430925
DRS5,25,-29.708554678290113,-51.0956550551952
DBS5,25,-15.858685688914868,-47.93514976674884
XPB1,25,-7.185865433119845,-35.87270690446484
DBS5,25,-15.774048807208404,-47.76399038136376
DBS5,25,-16.028518378609835,-48.003333271666556
DPE4,25,-7.977812635719724,-35.00864019644033
DPE4,25,-8.252069498589515,-34.99051750175111
DBR9,25,-23.52990527670899,-46.79954137788029
XRJ4,25,-22.40273501746578,-43.11946285170936
DBH5,24,-20.013554690603698,-43.96342351998005
DPR2,24,-25.44725508391046,-49.104983901642704
DRS5,24,-29.720854493168428,-51.18130767375302
DBS5,24,-15.85569767940238,-47.74523446775526
DRS5,24,-29.852596899644254,-51.12273848908705
DSP5,24,-22.916545477238238,-46.99527104338849
DBS5,24,-16.040993758587867,-47.98260892041128
XSP7,24,-23.02865239802591,-46.91306093046224
DPR2,24,-25.47881276539575,-49.574712156312344
DGO2,24,-16.733572645421784,-49.07724004786065
DRJ3,24,-22.89002321944317,-43.23857283023745
XSJ1,24,-23.20027454308942,-45.97561110317407
DES2,24,-20.324549013558208,-40.41384797072203
DPE4,24,-7.989872552549742,-34.94654488253244
DRJ3,24,-22.99745072236861,-43.28418079481764
DGO2,24,-16.647250626450358,-49.41068995061177
DMG2,31,-19.90401840414238,-43.87516143828495
DRS5,24,-29.880604811436914,-51.25161198749128
DRS5,24,-29.892117547444844,-51.2307926852021
XSJ1,24,-23.32963840400564,-45.97927771785173
DPE4,24,-8.096974365639516,-35.05126902946033
DBR9,24,-23.6600652733375,-46.99613565353943
DES2,24,-20.646782910413457,-40.52706763591036
XSP9,24,-22.398211705058248,-47.598918844626894
DBS5,23,-15.688589139930622,-47.866983879416736
DRS5,23,-29.86842156581905,-51.16596587350428
DPR2,23,-25.4027828527207,-49.146098085821656
DGO2,23,-16.624407475571342,-49.40997637713462
XSP9,23,-22.36671529220013,-47.576632247244916
DCE3,23,-3.986730927372533,-38.54052360926453
DGO2,23,-16.728299495522997,-49.39222793540695
XSJ1,23,-23.21901022922039,-45.783088900130714
DBH5,23,-20.214733226808583,-43.96829780414943
DRJ3,23,-22.860672905245796,-43.53903298622188
DBR9,23,-23.640712304282246,-46.95273651666537
DSP4,23,-23.682273073506614,-46.52552089316522
DPR2,23,-25.644374656479172,-49.2823081732654
DGO2,23,-16.756414478418133,-49.077943477472736
DCE3,23,-3.892969411102394,-38.37233896774236
DSP5,23,-23.282423019519033,-47.24145621275054
DPR2,23,-25.599353155997807,-49.1741681039446
DCE3,23,-4.168775511812924,-38.43883710425674
DPE4,23,-8.311627361999731,-35.0118342322706
DSP5,23,-23.008581623105435,-47.10492332027124
DES2,23,-20.50330062542074,-40.374382662778096
DPR2,23,-25.665162724875294,-49.28302786632221
XSP7,23,-23.183206113167877,-47.06739662785153
DSA8,23,-12.894913358108559,-38.48157892679535
XSP7,23,-22.977696514608198,-46.84737559952756
XSP7,23,-23.062049729890138,-46.8926609578139
XSP7,23,-23.22883046416512,-46.79061081270571
DSP5,23,-22.8670971146373,-47.12205726808541
XCP1,22,-22.752619678523345,-47.24681944989052
DBS5,22,-15.925880165161525,-47.979266755922396
XCP1,29,-22.702929645094184,-47.37345586895537
DRS5,22,-29.670389506573564,-51.20055922941722
DBR9,22,-23.657977141445595,-47.03888584380244
DPE4,22,-7.978074274024769,-34.884240228028965
DPE4,22,-8.108764435483918,-35.11363115047451
DRJ3,22,-22.87432208858994,-43.431812549182524
XSP9,22,-22.546913530707048,-47.45410989611398
DGO2,22,-16.680378597051725,-49.43271698455907
DPR2,22,-25.569518063266056,-49.1518205556376
XGA2,22,-16.384409041283533,-48.96141862235706
DRJ3,22,-22.89106827544759,-43.195568041272516
XSP9,22,-22.66821301336892,-47.62850756675115
XSP7,22,-23.124733235858564,-46.93731025491299
XSP7,22,-23.11497130579043,-46.91562673062412
XCP1,21,-22.906137035140365,-47.2087126096193
XGA2,21,-16.363638728399994,-48.91873754156874
XPB1,21,-7.245799140764011,-35.85256264798028
DPE4,21,-7.965933052939853,-34.98778861935213
DGO2,21,-16.706324918711346,-49.16047890451287
DSP5,21,-23.30179413498995,-47.28480180077072
XBA1,21,-12.195353883616736,-38.95666280576941
XSP9,21,-22.663772062225153,-47.71369338598118
XCP1,21,-22.87476721550279,-47.18639985556503
DGO2,21,-16.65030313285606,-49.13773313657293
XRJ4,21,-22.359057808171304,-43.11843301281977
XRJ4,21,-22.498348079582975,-43.22922962574601
DES2,21,-20.3355315242328,-40.43547006139644
DRJ3,21,-22.99198854899742,-43.499210006341556
DPB3,21,-7.142493620650829,-34.95924437385943
XCS1,21,-29.13426000675041,-51.157827715572616
XSJ1,21,-23.33950994582397,-46.001007269359405
DSP5,21,-22.952033613625055,-46.93217364481334
DGO2,21,-16.655279575418042,-49.47390853175002
XRJ4,20,-22.553374824935137,-43.20903567013056
DES2,20,-20.4923274447434,-40.3527573210158
DES2,20,-20.390766545122844,-40.50076718792118
XCS1,20,-29.229676532783916,-51.31044626889117
DRJ3,20,-22.98281577549493,-43.43444254495891
DMG2,20,-19.788348838263893,-44.00077832405146
DSP5,20,-23.266296953528368,-47.34784711005487
XSP7,20,-23.107233077975668,-46.851211480493795
DRS5,20,-29.923021591998566,-51.21075476101787
XSP7,20,-23.23083582430758,-46.7478585365553
DGO2,20,-16.589849952519163,-49.19890271236191
DSP5,20,-23.112252049560617,-47.19355286624238
DSP2,20,-23.270081249813547,-46.599130654000376
DGO2,20,-16.692925006538918,-49.412117235912675
XSP9,20,-22.680143046410166,-47.60753882570547
DRS5,19,-29.681923790390375,-51.17974092104108
XSP9,19,-22.434063182179134,-47.53602488520624
DSP4,19,-23.799104979664115,-46.55039280708873
DBR9,19,-23.615116302889508,-47.03759376830925
XSP7,19,-23.05227194436942,-46.87097749016369
DPE4,19,-8.287722956190567,-35.0531058896825
DRJ3,19,-22.89380292316123,-43.518330420429194
XSP7,19,-23.163733972684582,-47.02403735857057
DRS5,19,-30.170365944241055,-51.156879632721775
DES2,19,-20.52557899137345,-40.374802290553404
DES2,19,-20.514608066944945,-40.353176194910624
DRS5,19,-29.83749565929192,-51.18600915222876
XGA2,19,-16.41717370035349,-49.21457010924025
DGO2,19,-16.809303936977525,-49.37375997431942
XGA2,19,-16.19070941645428,-48.70318573291632
DBR9,19,-23.43020686526787,-46.86080789545518
DPE4,19,-7.989595399371196,-35.07097996649477
XRJ4,19,-22.380899097786422,-43.11894791473481
DRS5,19,-30.10091792239509,-51.17536754116928
DPE4,19,-8.347465690082696,-34.94993510663904
DES2,19,-20.29123746293601,-40.391806958015145
DBH5,19,-20.17127098941206,-43.92442059477044
DGO2,18,-16.803515104353718,-49.268554608345774
DSP2,18,-23.401005773999604,-46.32440515708726
DBS5,18,-15.967130593078432,-47.832827285826276
DBS5,18,-15.701071738459044,-47.846257407013006
DGO2,18,-16.630172323938982,-49.515089446746266
XCS1,18,-29.232416968041115,-51.161737869684515
XGA2,18,-16.374025811938605,-48.9400786965445
DPR2,18,-25.444501818922593,-49.14752842144953
DBS5,18,-15.77513151046344,-47.995974911820646
XGA2,18,-16.394788412911627,-48.98275731319255
DPR2,18,-25.36104048504318,-49.14466793801916
DCE3,18,-3.913269158128802,-38.622902699216674
DCE3,18,-3.8404284224732836,-38.663563608076295
XGA2,18,-16.330327834327434,-48.89669774296747
DPR2,18,-25.481688325738563,-49.53224562606871
XCS1,18,-29.177093108239955,-51.1169967239744
XSP7,18,-23.171389647959383,-47.088427968296315
DGO2,18,-16.696005365589404,-49.13914360700678
DSP5,18,-22.94170147263154,-47.145668417253155
DRS5,18,-30.108776433957633,-51.19698639210523
DPB3,18,-7.107221949140554,-34.81398668787303
DRJ3,18,-22.833067553648622,-43.344770829153404
DRJ3,18,-22.86401500880835,-43.410051633061464
DES2,18,-20.4254559060207,-40.35150087186872
DSP4,18,-23.766007800757023,-46.570854334291454
DES2,18,-20.43643583915832,-40.37312395229092
DRS5,18,-30.046482949505897,-51.130559350679185
XSP7,18,-23.28114966713224,-47.0489469068685
DMG2,18,-19.83196113121236,-44.044631125976444
DES2,18,-20.1695213710345,-40.239669543383954
DSP5,18,-23.21571918726324,-47.2821875561578
DRJ3,18,-22.891527932615038,-43.6043152314107
XSP7,17,-23.005018085015628,-46.95513610323042
DBS5,17,-15.927803883783248,-47.937150568466556
DPR2,17,-25.36176461913264,-49.29385177459777
XSJ1,17,-23.12739082901097,-45.909215423574665
DSP2,17,-23.260289489297726,-46.57742686018466
DPR2,17,-25.372854109609772,-49.12375652094108
DBH5,17,-19.981792388402717,-43.898438172404006
XSP7,17,-23.248354129753587,-46.833996675349894
XSP9,17,-22.701792334576417,-47.60820220850047
DRJ3,17,-22.924653870383676,-43.58361629568183
DPB3,17,-7.178400730125669,-34.938873160396994
DGO2,17,-16.591258871276857,-49.38795007617108
DGO2,17,-16.653008778852428,-49.51580625371537
DSP4,17,-23.764031571762068,-46.61366449716326
DMG2,17,-19.821367240816954,-44.02297590647057
DPE4,17,-7.954142504005204,-34.92547434981645
DES2,17,-20.336876321602997,-40.264189042606255
DBS5,17,-15.816396541340659,-47.84957751340552
DES2,16,-20.246571924741648,-40.39096685817337
DPE4,16,-8.32363485702075,-34.94970898407995
DRS5,16,-30.085184451892893,-51.13212413276119
DRS5,16,-29.650912248076896,-51.19977531390763
DBR9,16,-23.45372664217799,-46.818689334368564
XRJ4,16,-22.445366946987868,-43.16346988662882
XCP1,16,-22.78402656365679,-47.26912674635321
DSP2,16,-23.313150251970654,-46.60039358037919
DGO2,16,-16.583189617959533,-49.324714535144
DBR9,16,-23.58399978121446,-47.01525285461801
DRS5,16,-29.86908792084715,-51.27242808607022
XSP9,16,-22.469883188644516,-47.47311091942863
DES2,16,-20.247247889782457,-40.305338125945404
DBR9,16,-23.67939916955837,-47.039531946088914
DGO2,16,-16.75200540367178,-49.16189089723971
DSP5,16,-23.1726486219737,-47.28088069433237
DPR2,16,-25.620159188419798,-49.174884359463675
XSP7,16,-23.18111720276922,-47.110105064376064
XBA1,16,-12.278595902778092,-38.894597741286944
DGO2,16,-16.635566614130095,-49.20031683303516
DES2,16,-20.625254740292473,-40.44095349181826
DBR9,16,-23.568751531386045,-46.88635040041422
DRS5,16,-30.104525730863084,-51.13290660005293
DRS5,16,-30.112391408348362,-51.15452992143035
DSP5,16,-23.045432666485468,-47.23428428716153
DBS5,16,-15.968059635283383,-48.06482144877027
XCP1,16,-22.917995482501773,-47.18770001408892
DPE4,16,-8.156783654907743,-34.94812655674293
DSP5,16,-22.896973787475908,-46.95192312752028
DSP5,16,-22.751190167901527,-47.05447495947441
DMG2,16,-19.836796325589752,-43.87354646763775
DPR2,16,-25.31927474062138,-49.14323797800684
XGA2,16,-16.399076022485342,-48.89879013956799
DPR2,16,-25.599969633324587,-49.32339180724319
DSP5,16,-23.31147258250848,-47.30647340971679
XSP7,16,-23.17595585241868,-46.76764321352623
DSP2,16,-23.420620073995416,-46.36784283793104
DBH5,16,-20.09122964562258,-43.98671226102318
DRS5,16,-29.693453937434587,-51.15891942810343
XCP1,16,-22.839167825080196,-47.2494272222947
XSJ1,16,-23.25509569536239,-45.95571642264236
DES2,16,-20.624897861299218,-40.48379727093978
DPR2,16,-25.477154760468572,-49.12732903556707
DSP2,15,-23.451923067027785,-46.39018565746212
DES2,15,-20.635842230187603,-40.50543188024282
XCP1,15,-22.733075777428123,-47.203507693705276
XSP7,15,-23.185731205253827,-46.78933569812235
XSP9,15,-22.55120885644045,-47.368865789397596
XSP9,15,-22.654059561544436,-47.692066295174186
DPB3,15,-7.106908608975669,-34.896786222176715
XCS1,15,-29.23405341083568,-51.37436645206454
DSA8,15,-12.825410151767567,-38.227240293747855
DSA8,15,-12.837101889300996,-38.24851323315146
DRS5,15,-30.019236376784903,-51.10815449521232
DPR2,15,-25.694926700497373,-49.30537293719704
DRJ3,15,-22.91550661824805,-43.5188592871949
DPR2,15,-25.423645262546845,-49.146813230155225
DSP4,15,-23.619886547369383,-46.48082203204512
XSP9,15,-22.39062118932223,-47.53470334473852
DSP2,15,-23.4108152703061,-46.34612426017155
DSP2,15,-23.471502753847414,-46.43362156711
DRJ3,15,-22.957765025175327,-43.56291480201749
XSJ1,15,-23.37091175266812,-46.023349085361495
DCE3,15,-3.9626642749417393,-38.540176008382524
XSP9,15,-22.66599803755284,-47.67110365671492
DBS5,15,-15.753989860924529,-47.95320324333854
XGA2,15,-16.07365281435255,-48.51028898436673
XCP1,14,-22.780558042398006,-47.11946579871173
DPR2,14,-25.57854124486321,-49.17345189545852
DPR2,14,-25.566745132056436,-49.19436505605055
XGA2,14,-16.34285301286804,-48.87605156739324
DCE3,14,-4.131753665057247,-38.50089139481364
DSP5,14,-22.784697853054965,-47.03409986128987
DCE3,14,-3.928751766567088,-38.39369886617031
DPR2,14,-25.52158585691952,-49.086205211601076
DPR2,14,-25.469413138474987,-49.40407253961982
DSP5,14,-23.25445721100076,-47.36885785906743
XGA2,14,-16.259415422528605,-48.93658532590856
XSP9,14,-22.671236824996736,-47.7779003468022
DPB3,14,-7.190420228233116,-34.918276998504
DCE3,14,-3.7200899498349886,-38.66180525264603
DSA8,14,-12.871349471912037,-38.481228988876445
XSP7,14,-23.173947200332556,-46.810389324524444
DSA8,14,-12.71905756916441,-38.28900457301544
XSP7,14,-23.06565744798615,-47.042488877952394
DMG2,17,-19.859208506174095,-43.87408475481828
XRJ2,14,-22.906483264353348,-43.00228530387575
XRJ2,14,-22.84969017249131,-43.10852428999222
XPB1,14,-7.305948004989079,-35.79084468095333
DPE4,14,-8.180623273576975,-34.94835257166879
DCE3,14,-3.8768495254404973,-38.643233754869755
XSP7,14,-23.159569491195374,-47.109457195581065
XPB1,14,-7.269487980900657,-35.894398886995354
DCE3,14,-3.912634733329415,-38.66461890555275
DRS5,14,-30.0271227287592,-51.129777035879606
XGA2,14,-16.267670790506113,-48.99989076793321
DPR2,14,-25.429137335077474,-49.0617189028848
DGO2,14,-16.85138752922271,-49.22801739770166
DSP2,14,-23.303364935365195,-46.578688354496414
DSP5,14,-23.133808694706318,-47.194203399271125
DBR9,14,-23.47877969203401,-46.969285910384066
DPR2,14,-25.308174835289467,-49.313303831033764
DPE4,14,-7.8589194690431174,-34.84167695244933
DPE4,14,-7.918498291114174,-34.862955826731444
XCS1,14,-29.221673528863402,-51.28887279113643
XRJ4,14,-22.370486428056445,-43.097203975023476
XRJ4,14,-22.32577587112462,-43.13914542248238
DBR9,14,-23.508436042715683,-46.79890320380528
DES2,14,-20.257912928367386,-40.36976865796203
DBH5,14,-20.02892219188467,-43.81393898114644
XSP9,14,-22.376487088425407,-47.5982560763404
XSJ1,14,-23.1057903722002,-45.908606714435706
XSJ1,14,-23.142583406596653,-45.80240002373267
DGO2,14,-16.805748563537662,-49.22660111466034
DCE3,14,-3.8787478595560922,-38.51810743720277
DPR2,14,-25.52786944860922,-49.15038965632226
DBH5,19,-19.926416110927214,-43.87569983457825
DRJ3,13,-22.8465908299034,-43.23753413084735
XSJ1,13,-23.144321135781716,-45.759544491611585
DRJ3,13,-23.019131088250298,-43.284701830084344
DGO2,13,-16.60238408272577,-49.17828038350867
DBS5,13,-15.612494826790073,-47.75936173082153
DRS5,13,-29.712919947882124,-51.15970216320456
DPE4,13,-8.16866787960679,-34.968979537568025
DPR2,13,-25.457987156950583,-49.57398359275512
DPE4,13,-8.025838639993317,-34.84323302427941
DSP2,13,-23.31510756727017,-46.55761263112951
DGO2,13,-16.56477543007084,-49.24013958986886
DSP5,13,-23.354470312548564,-47.307782208376665
DSP5,13,-22.86917673956458,-47.079371659506336
XSP7,13,-23.149838672508324,-47.087780809393294
XGA2,13,-16.3031305224,-48.97995715291122
DRS5,13,-29.813744059087636,-51.121174926271316
DRS5,13,-29.841785006891318,-51.25004052564024
XSP7,13,-23.269345912104065,-47.069983025196855
DSP2,13,-23.248538452873774,-46.59849925405283
DSP5,13,-23.039913452231012,-47.127242274546255
DPB3,13,-7.14311493723123,-34.793621992160446
DPR2,13,-25.32905533687782,-49.31402409371802
DCE3,13,-3.8287134931861466,-38.64253168987131
XSP9,13,-22.756994771240418,-47.588556145116364
DSP5,13,-23.321146286418916,-47.32814422041015
XSP9,13,-22.67793299519819,-47.65013875928254
XRJ2,13,-22.93653542337726,-43.11058435260994
DSP5,13,-22.940207903707883,-46.953208189482616
DCE3,13,-3.9053105565896202,-38.35166443050461
DGO2,13,-16.83211699787847,-49.37447262993464
DPR2,13,-25.456306341445345,-49.12661443878566
DBR9,12,-23.628959277867363,-46.97379247151648
DRS5,12,-29.650122451795998,-51.09331285610908
DRJ3,12,-22.81241410670139,-43.3012519762914
DES2,12,-20.16920255671629,-40.282475099620356
DRS5,12,-29.709325173264837,-51.202127213021726
XSP7,12,-23.042489477157872,-46.849293348334356
DCE3,12,-3.8540510758916593,-38.559464437645254
DRJ3,12,-22.971419241162813,-43.455680680192295
XRJ4,12,-22.433939033040986,-43.18469930023872
DGO2,12,-16.552235049918142,-49.26075412882335
DPR2,12,-25.26639633568065,-49.31186344730765
DRS5,12,-30.13957896608597,-51.17693519818381
XSP7,12,-23.23453750997388,-46.897788228507046
DSP5,12,-22.996742175455722,-47.12594576438426
XRJ2,12,-22.89612027722547,-42.980523761288815
DPE4,12,-7.811026396751237,-34.92412365395237
XRJ2,12,-22.981935822393744,-43.02558384402922
DSP5,12,-23.03781432581911,-47.16993310721581
XCS1,12,-29.098499673116184,-51.11387423219128
XSJ1,12,-23.248745760149728,-45.84828493721115
DSP2,12,-23.436359927493463,-46.49688632316673
XCP1,12,-22.75472745656244,-47.2041581569448
XCP1,12,-22.821749759784513,-47.163438534875375
XSP7,12,-23.022910508690067,-46.805923066861666
DBS5,12,-15.64243096137141,-47.8656548580433
DBR9,12,-23.45775725393491,-46.73315569451621
DPR2,12,-25.5824897606243,-49.429301008830045
DCE3,12,-3.816998614113138,-38.621501360709
XBA1,12,-12.361482822505495,-38.87475515905515
DRS5,12,-29.864097135143762,-51.101903151171875
DRS5,12,-30.038600395478426,-51.10893614171559
XSP9,12,-22.692881437621292,-47.77856916603539
DSP5,12,-23.323299060746496,-47.285455470481956
DPR2,12,-25.67132631368145,-49.347175940327304
DRS5,12,-30.115993330406642,-51.11206323570437
DMG2,23,-20.070082548700817,-43.943383801553765
DPR2,12,-25.68312840335495,-49.32627578761861
DCE3,12,-3.9496872774327203,-38.60257044613075
DBS5,12,-15.772167242971667,-47.806123046243236
DPR2,12,-25.340160533374643,-49.14395293454143
DSP2,12,-23.379487706777052,-46.32378258216217
DPR2,12,-25.438198747881977,-49.08335205432629
DPR2,12,-25.48619735904455,-49.14895894493799
DPR2,11,-25.381914592523664,-49.145382988444446
DCE3,11,-3.723282078741249,-38.453316590714614
DRS5,11,-29.818071196470697,-51.1852254453369
XSP7,11,-23.103164987958824,-46.93666802900462
DES2,11,-20.158803328202673,-40.175258512607975
DSP2,11,-23.397249373156775,-46.645701233472224
DCE3,11,-4.09534375897427,-38.521229559795536
DSA8,11,-12.682508165036847,-38.520649842118125
DSP5,11,-23.244779808974616,-47.347191491586685
DSP5,11,-22.84187956808361,-46.97166803222705
DCE3,11,-3.8689079427861057,-38.37199714036708
DCE3,11,-4.071276738675587,-38.520882563781576
DPR2,11,-25.42773347344908,-49.402626108043385
DPR2,11,-25.58197516398861,-49.28014937738131
XSP7,11,-23.067723847021362,-46.99977946178185
XRJ4,11,-22.392325126873775,-43.09771816688764
DPE4,11,-8.168593225818356,-35.01046498739524
XCP1,11,-22.856531627298526,-47.33539779915261
DRS5,11,-29.830263139128924,-51.27085539519513
DRS5,11,-29.988383354884547,-51.12821255873997
DBS5,11,-15.63930682923659,-47.675754530793974
DES2,11,-20.380509663447537,-40.39348750367459
DES2,11,-20.280245478810258,-40.37018796900547
XRJ4,11,-22.500419375428287,-43.1432710187079
DPE4,11,-7.977903989268144,-34.967166189326925
DPR2,11,-25.53689979851237,-49.172019619567706
XSP9,11,-22.503520668940933,-47.4527933725646
XSJ1,11,-23.294610512868697,-46.04262509382052
DES2,11,-20.66903043058562,-40.52749262725248
DES2,11,-20.313210584747825,-40.435048461666575
XSJ1,11,-23.1687962583776,-45.95327523109945
XSJ1,11,-23.32154659742384,-45.91469564362064
XCP1,11,-22.73096906721361,-47.2461676150074
DBS5,11,-15.686693300872474,-47.90909589606771
DSP5,11,-23.000902600462652,-47.04055230705791
DRS5,11,-29.86119805707738,-51.250826231081845
DGO2,11,-16.751125656557726,-49.39294107325795
DPE4,11,-8.192507931463831,-34.96920627546896
DGO2,11,-16.762315225031283,-49.18322624373699
DCE3,10,-3.853417273187216,-38.60117180523107
DRS5,10,-29.89142454485112,-51.12430225502069
XSP7,10,-23.134490470295596,-46.958993086028514
DSP5,10,-22.79448999785069,-47.05576635298028
XSP7,10,-23.128282194656993,-47.08713369353812
DGO2,10,-16.58541775947331,-49.282785161258694
DRS5,10,-30.186058046276088,-51.20012457943845
XSP9,10,-22.740636606658203,-47.694730796598634
DPR2,10,-25.31096749853536,-49.27079950291004
DPE4,10,-7.906531070754964,-34.88356905312157
DBS5,10,-15.777049137968483,-47.953870599651296
XPB1,10,-7.257164301514699,-35.95664966131489
DCE3,10,-4.1564359501970705,-38.45952165195676
DCE3,10,-3.95281437656243,-38.39404146133686
DPR2,10,-25.33463154015425,-49.22900466724884
XRJ4,10,-22.337211152994694,-43.11791814596078
XBA1,10,-12.265981740728307,-38.99999480083826
XSP7,10,-23.138572817573863,-46.87353793489465
DSA8,10,-12.658918126252242,-38.52029866371597
DRS5,10,-30.030712362111792,-51.087311047018446
DRS5,10,-29.87697231631406,-51.29402801226837
XGA2,10,-16.507108159767867,-49.0282372232481
DPR2,10,-25.47084976083399,-49.06314400912598
DRS5,10,-29.70139228471985,-51.18052427197873
DSP2,10,-23.410956609211993,-46.58184282755284
DGO2,10,-16.649500402195198,-49.36877267496177
XSJ1,10,-23.209089129664246,-45.761356151726524
DBH5,10,-20.014761727369752,-43.92063975925234
DPR2,10,-25.44093355963029,-49.04079629347707
